pos COMBINED_rate Genetic_Map
4165374 716.4750957854451 176.635
4167462 129.11725955204287 178.131
4174293 24.836674926785456 179.013
4209805 8.069065312829526 179.895
4332124 5.389584505081034 180.882
4515255 100.94148492432468 181.869
4523646 109.92287251280044 182.716
4539075 5.381160221345354 184.412
4696476 6.1213293679439635 185.259
4835008 24.841924123579357 186.107
4934960 11.79506081828233 188.59
5078749 179.5667819092632 190.286
5092922 25.45361768546169 192.831
5159553 4270.408163265323 194.527
5160337 219.43785980358825 197.875
5166243 5.82092647867763 199.171
5388029 7.464079119238719 200.462
5554158 172.84940846200016 201.702
5564132 666.1596958174941 203.426
5565447 298.8477568031366 204.302
5569526 564.2784182110051 205.521
5576379 27.412681027138312 209.388
5609247 12.558520761846891 210.289
5681230 15.696777283127135 211.193
5737611 2.7498946677773124 212.078
6048532 16.176944275437464 212.933
6104414 21.955608878224847 213.837
6146089 27.3751232203744 214.752
6207970 1107.04960835509 216.446
6209502 214.10515672396573 218.142
6213458 218.7766229340589 218.989
6219327 354.3013913384269 220.273
6224430 119.86301369863162 222.081
6235234 8.499293624390248 223.376
6279120 3703.0237580993544 223.749
6280046 153.66744108861866 227.178
6286072 57.25439167208818 228.104
6301442 1012.7278981768106 228.984
6304349 13.892594239415107 231.928
6405554 60.34412237886167 233.334
6442227 351.2619669277634 235.547
6447972 17.6627121698843 237.565
6542295 35.966735966736344 239.231
6566345 13.082147969906627 240.096
6632007 28.532929088764693 240.955
6661692 41.40233722871429 241.802
6682657 7.477842642397871 242.67
6800338 196.06936416184618 243.55
6804663 82.8577640089137 244.398
6841461 203.20707768869082 247.447
6852312 20.268872802482278 249.652
6900662 229.05821107429944 250.632
6904888 381.1331775700954 251.6
6908312 120.84837545126341 252.905
6919392 208.74025845911154 254.244
6929529 141.0342511752844 256.36
6938463 4588.942307692288 257.62
6938879 57.852657585012075 259.529
6997165 134.21130511985814 262.901
7017439 956.5217391304394 265.622
7020130 769.4594594594541 268.196
7023830 29.993362464737856 271.043
7096146 10.071030218701347 273.212
7274380 6.2645992096109335 275.007
7489717 529.0812025849906 276.356
7493276 26.45534171483081 278.239
7577191 2.9598101807685393 280.459
8231287 12.953129820093606 282.395
8536001 0.985886803433769 286.342
9395126 176.32398753893864 287.189
9399941 13.367171613676337 288.038
9463380 28.524827836171717 288.886
9518560 105.76420127628666 290.46
9528119 6.976438787905349 291.471
9893635 70.04212439084937 294.021
9905742 1173.4317343173352 294.869
9907910 1427.5362318840778 297.413
9908738 14.559830296017653 298.595
10064303 38.95567587409331 300.86
10107891 8.703496775913042 302.558
