pos COMBINED_rate Genetic_Map
10808578 38.84436062653895 280.749
10846756 11.8378267133154 282.232
10968231 7.025474359824744 283.67
11164232 3.401263888676334 285.047
11621709 8.043641978824622 286.603
11779722 79.65495090391805 287.874
11812413 264.5753181414636 290.478
11815792 218.85087153001848 291.372
11823537 1123.1788079470373 293.067
11824292 315.8090976882849 293.915
11826974 51.496453491723216 294.762
11844315 11.728307162552342 295.655
11921564 7.911363428257785 296.561
12030774 19.98774336491805 297.425
12073200 4.866291747962563 298.273
12247460 3.817806537488011 299.121
12469839 41.71380786068948 299.97
12490168 1.7213276145200749 300.818
12982811 10.722197607443256 301.666
13061806 108.53705362856947 302.513
13077432 6.844720998828074 304.209
13201177 3.2942058706497734 305.056
13462545 2.011991278207651 305.917
13884018 3.9053229897954562 306.765
14318041 101.6299137104522 308.46
14326385 6.712526350826425 309.308
14452567 114.88958135754142 310.155
14459948 377.16955941254855 311.003
14464442 2180.6981519507426 312.698
14466390 108.5479943611406 316.946
14474193 282.3842823842868 317.793
14477196 27.54829896571847 318.641
14507942 201.80866254164997 319.488
14512144 84.39617377441013 320.336
14522180 1699.2582602831974 321.183
14523663 41.83925049309671 323.703
14564223 8.198485713483825 325.4
14671072 2.121240101919263 326.276
15071781 1565.0969529086335 327.126
15072864 13.089529917824109 328.821
15137725 11.496731585686485 329.67
15211920 5.343938358292157 330.523
15372850 27.24660961972151 331.383
15405221 10.477797049110277 332.265
15489399 1190.8077994429223 333.147
15490117 90.08817592691099 334.002
15499530 23.25900702987643 334.85
15535946 7.634000108028422 335.697
15647028 609.352517985597 336.545
15648418 118.87229118451457 337.392
15662677 1241.5812591508245 339.087
15664043 53.49509680663812 340.783
15679951 3.6187561538034854 341.634
15914562 19.496624259403607 342.483
15958108 24.99815756503834 343.332
16025953 314.51428571428033 345.028
16030328 498.43119677274524 346.404
16034790 142.30575599933096 348.628
16040749 739.1849529780399 349.476
16042344 50.900920364691444 350.655
16065487 955.0056242969512 351.833
16066376 45.94367495188771 352.682
16103269 16.55978728395988 354.377
16154417 190.67237099244778 355.224
16173350 15.282864746647322 358.834
16249252 16.61672568782153 359.994
16263936 1381.9095477386745 360.238
16265130 779.1225416036532 361.888
16266452 104.1685183539213 362.918
16277703 1247.8860703159903 364.09
16279950 1775.051124744366 366.894
16280439 733.8501291989453 367.762
16281600 25.65791443370042 368.614
16315001 436.5221851756856 369.471
16318900 16.81009298778969 371.173
16520862 398.29316327487703 374.568
16531525 801.6970458830885 378.815
16537889 167.36945812807937 383.917
16563264 697.1802206783888 388.164
16565711 8.86070720423005 389.87
16662543 1133.3598198914042 390.728
16670094 407.6609029779037 399.286
16678422 712.363330529888 402.681
16679611 899.25768822904 403.528
16681497 277.14192282537493 405.224
16687613 98.06066633515564 406.919
16697668 26.101750215572597 407.905
16740577 293.52985261054494 409.025
16744580 178.84378843788534 410.2
16752710 288.87753363992954 411.654
16758581 52.602195893552285 413.35
16774702 102.01448843902153 414.198
16784779 11.598795753446502 415.226
16879444 9.61901169370043 416.324
16980182 303.0146869363534 417.293
16984063 9.054047672057163 418.469
17132284 7.57130958395372 419.811
17278758 537.2573575454002 420.92
17280355 49.217899501517245 421.778
17297808 20.468242929994933 422.637
17340948 10.128237480214244 423.52
17428130 85.7952246054185 424.403
17438014 1095.607235142136 425.251
17438788 12.103458130895069 426.099
17508768 113.24786324785741 426.946
17516256 5.523727587353086 427.794
17823114 49.30232558139612 429.489
17840314 30.81905177746377 430.337
17867797 15.152868859781577 431.184
17923760 26.75081241463816 432.032
17966226 29.928603419658227 433.168
18004183 38.23163637822567 434.304
18029110 21.776844411979724 435.257
18072918 919.652551574354 436.211
18073839 130.22113022113226 437.058
18080351 1672.4308300395212 437.906
18082375 1385.2097130242776 441.291
18083281 7.412172586347375 442.546
18258938 17.7162503144557 443.848
18521296 17.833456153280068 448.496
18568791 219.40491591201976 449.343
18572656 995.8871915393948 450.191
18574358 84.00558485882486 451.886
18587250 1857.9052701801368 452.969
18588749 528.2083075015347 455.754
18590362 731.266149870792 456.606
18591523 241.65477888731436 457.455
18595028 391.50507848566775 458.302
18597194 2263.017356475367 459.15
18597943 362.33738537000545 460.845
18602632 9.46881189220463 462.544
18692506 4.0773448330448305 463.395
18900975 12.689669279603919 464.245
19037858 338.67114353973966 465.982
19053345 400.00000000005775 471.227
19054235 29.2925747471198 471.583
19148252 87.87435620270904 474.337
19163979 733.5375191424256 475.719
19165938 37.494141540384625 477.156
19217146 3007.0671378091843 479.076
19217429 6777.2511848341555 479.927
19217640 603.6653923993671 481.357
19226534 1465.6488549618332 486.726
19227582 10.977600938446102 488.262
19479914 40.4733562075487 491.032
19537038 274.87179487179554 493.344
19544838 1092.5069380203358 495.488
19545919 322.032374100721 496.669
19557039 67.76615104640548 500.25
19600999 18.10006987271006 503.229
