pos COMBINED_rate Genetic_Map
6936503 191.4020692115604 212.083
6942109 37.868976912427314 213.156
6964502 110.16653891714984 214.004
6978853 139.05147831307073 215.585
6992179 31.37704190997131 217.438
7046295 9.863945578231286 219.136
7207995 4.7195961718020945 220.731
7482171 60.731353702411006 222.025
7500794 319.40004917629864 223.156
7504861 40.71761800219482 224.455
7534013 3146.103896103923 225.642
7534629 83.06671868903592 227.58
7560259 48.14181589129817 229.709
7593598 459.1229020032556 231.314
7595445 49.18233851185621 232.162
7619905 1391.1159263271852 233.365
7621751 18.420883725621575 235.933
7730812 41.051849380506724 237.942
7796753 239.12503107133708 240.649
7800776 35.435313262815676 241.611
7825356 129.2955004866365 242.482
7838713 546.2077756532819 244.209
7840282 277.39614000653734 245.066
7843339 2036.0576923077124 245.914
7843755 840.4360753221142 246.761
7844764 795.6630525437691 247.609
7845963 903.1971580817268 248.563
7847089 817.699115044241 249.58
7849349 11.395559583144543 251.428
7937629 1.742746144313532 252.434
8475860 18.234268368818324 253.372
8522311 622.0972867269654 254.219
8526402 293.08708034866794 256.764
8537989 2163.8913234005204 260.16
8539130 19.25681316438703 262.629
8593033 806.6026691641418 263.667
8597304 270.3918432626933 267.112
8607308 1230.2452316076178 269.817
8608776 12.394724296837879 271.623
8690585 21.968498819247568 272.637
8736742 20.39017140842019 273.651
8816143 1106.7323481116694 275.27
8817361 11.473328702483805 276.618
9026106 18.84406328255207 279.013
9145507 55.20313513208793 281.263
9180976 730.0150829562585 283.221
9182965 50.344471126747045 284.673
9653106 693.9935064935212 308.342
9654338 820.7364341085078 309.197
9655370 1300.6134969325356 310.044
9656674 168.61270532356528 311.74
9661727 226.5865930855405 312.592
9667888 245.7906613435162 313.988
9673649 834.130019120461 315.404
9675741 167.34378022828577 317.149
9686079 1449.728260869575 318.879
9686815 22.0478717824999 319.946
9734484 65.5737704918043 320.997
9747416 283.0687830687729 321.845
9750818 102.15548064153641 322.808
9760607 4.482148048310014 323.808
9949802 61.09788646036067 324.656
9963665 124.9460819554318 325.503
9970620 45.55607500909093 326.372
9989871 155.54541305339578 327.249
10000826 4.409524156184582 328.953
10193137 22.53509891512435 329.801
10268353 10.70490809937403 331.496
10347569 437.3388344507546 332.344
10349508 7.291657688561782 333.192
10465531 752.9147982062663 334.038
10467761 35.11968856125293 335.717
10491907 608.3139222361551 336.565
10497488 115.92617908407563 339.96
10504803 9.0082424886996 340.808
10598828 5.470755970736701 341.655
10753834 118.52784774699647 342.503
10760980 59.104036537040464 343.35
10775869 68.38884144605436 344.23
10789921 35.719927335913944 345.191
10840565 13.357039339020863 347
11108289 247.02997275204137 350.576
11126639 153.24938160557676 355.109
11135533 1591.7391304347832 356.472
11140133 95.05779194899009 363.794
11145151 22.73272129852867 364.271
11216062 112.67509859921387 365.883
11230768 168.91623660182594 367.54
11235806 1190.6077348065835 368.391
11236530 210.02240782236828 369.253
11241439 92.86170552539211 370.284
11253963 958.1804842259597 371.447
11255326 10.548607106639428 372.753
11456490 61.361761533091226 374.875
11472249 70.88149282829892 375.842
11486611 1495.778045838336 376.86
11488269 252.25837785333044 379.34
11498564 15.800961292869133 381.937
11584698 33.79874819451123 383.298
11595083 15361.445783132598 383.649
11595249 58.83536830806451 386.199
11610155 10.27060925538077 387.076
11694668 367.28655959425186 387.944
11699400 1389.1112890311904 389.682
11700649 1410.981697171403 391.417
11701851 306.6618392469153 393.113
11704613 96.28226851390492 393.96
11714646 916.3810829335087 394.926
11716105 30.45191088570973 396.263
11760273 107.5811713531141 397.608
11773147 111.4273884691036 398.993
11792469 45.239588862616415 401.146
11833915 219.68107427611594 403.021
11838681 104.19151473845741 404.068
11850419 7.1093904409799284 405.291
